Timestamp,Age,Gender,City,Position ,Total years of experience,Years of experience in Germany,Seniority level,Technical language,Other Technical language, Yearly brutto salary   ,  Bonus+Stocks , Annual brutto salary one year ago(Only answer if staying in the same country) ,  Bonus+Stocks one year ago(Only answer if staying in same country) ,Vacation Days,Employment status,Contract duration,Main language ,Company size,Company type,Lost Job
24/11/2020 20:01:18,35,Male,Helsinki,Backend Developer,11,2.5,Senior,python,"SQL, AWS, Docker","€ 66,000.00","€ 2,000.00","€ 53,000.00","€ 56,000.00",28,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 20:02:34,30,Male,Munich,Mobile Developer,8,2,Lead,Swift,Swift,"€ 75,000.00","€ 86,000.00","€ 60,000.00","€ 65,000.00",24,Full-time employee,Unlimited contract,English,11-50,Startup,No
24/11/2020 20:04:24,24,Male,Frankfurt,Frontend Developer,3,0,Middle,JavaScript,"Javascript / Typescript, Docker","€ 44,000.00","€ 3,000.00","€ 44,000.00", € -   ,26,Full-time employee,Unlimited contract,English,51-100,Product,No
24/11/2020 20:14:50,28,Male,Berlin,Backend Developer,9,2,Senior,PHP,"SQL, AWS, Docker","€ 60,000.00","€ 1,000.00","€ 45,000.00","€ 45,000.00",25,Full-time employee,Unlimited contract,English,11-50,Product,No
24/11/2020 20:18:31,37,Male,Berlin,Software Engineer,8,5,Senior,Python ,"Python, Javascript / Typescript, SQL, Go, AWS, Google Cloud, Kubernetes, Docker","€ 76,900.00","€ 77,400.00","€ 70,000.00","€ 74,800.00",26,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 20:23:56,30,Male,Kiev,Backend Developer,8,0,Middle,Web developer,"PHP, Javascript / Typescript, SQL, Docker","€ 27,000.00", € -   ,"€ 27,000.00", € -   ,21,Full-time employee,Temporary contract,Ð ÑƒÑÑÐºÐ¸Ð¹,51-100,Product,No
24/11/2020 20:26:19,31,Male,Berlin,Software Engineer,4,2,Lead,Java,"Kotlin, SQL, AWS, Kubernetes, Docker","€ 95,000.00", € -   ,"€ 89,000.00", € -   ,28,Full-time employee,Unlimited contract,English,1000+,Startup,No
24/11/2020 20:26:58,28,Female,Berlin,Software Engineer,3,3,Middle,Javascript,"PHP, Javascript / Typescript","€ 60,000.00", € -   ,"€ 55,000.00", € -   ,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No
24/11/2020 20:28:38,31,Female,Munich,Software Engineer,2,2,Middle,Java,SQL,"€ 58,000.00","€ 3,000.00","€ 26,000.00","€ 1,500.00",28,Full-time employee,Unlimited contract,German,1000+,Product,No
24/11/2020 20:28:49,34,Male,Berlin,Mobile Developer,9,2,Senior,Android,"Kotlin, Java / Scala","€ 72,000.00",€ 12.00,"€ 65,000.00", € -   ,27,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 20:29:50,39,Male,Berlin,DevOps,15,3,Senior,Python,"Python, Ruby, Java / Scala, Go, Rust, AWS, Kubernetes, Docker, Terraform, helm, packer","€ 70,000.00", € -   ,"€ 70,000.00", € -   ,21,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 20:30:14,42,Male,Den Haag,Backend Developer,20,6,Senior,.NET,"Python, Javascript / Typescript, SQL, AWS, Docker","€ 75,000.00", € -   ,"€ 75,000.00", € -   ,25,Full-time employee,Unlimited contract,English,101-1000,Product,No
24/11/2020 20:37:40,26,Male,London,Frontend Developer,8,0,Senior,"TypeScript, React","Javascript / Typescript, Google Cloud, Kubernetes, Docker","€ 105,000.00","€ 60,000.00","€ 85,000.00","€ 60,000.00",30,Full-time employee,Unlimited contract,English,1000+,Startup,No
24/11/2020 21:04:58,27,Male,Amsterdam,ML Engineer,4,1,Middle,python,"Python, R, SQL, SAP / ABAP, AWS, Kubernetes, Docker","€ 62,000.00","€ 62,000.00","€ 40,000.00","€ 40,000.00",25,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 21:05:56,27,Male,Berlin,Tech Lead / Full-Stack,5,3.5,Lead,Python / JavaScript (React),"Python, Javascript / Typescript, SQL, AWS, Docker, React, Tailwindcss","€ 90,000.00","€ 1,000.00","€ 75,000.00","€ 1,000.00",30 in contract (but theoretically unlimited),Full-time employee,Unlimited contract,English,11-50,Startup,No
24/11/2020 21:10:08,32,Male,Munich,Software Engineer,10,6,Senior,Java,"Javascript / Typescript, Go","€ 88,000.00","€ 120,000.00","€ 86,000.00","€ 115,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 21:14:25,31,Male,Berlin,DevOps,11,4,Senior,Terraform,"PHP, SQL, AWS, Docker","€ 81,000.00", € -   ,"€ 75,000.00", € -   ,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No
24/11/2020 21:34:10,38,Male,Berlin,Mobile Developer,10,4,Senior,Swift,"Swift, Objective-C","€ 70,000.00", € -   ,"€ 70,000.00","€ 5,000.00",24,Full-time employee,Unlimited contract,English,1000+,Product,Yes
24/11/2020 21:37:44,25,Male,Berlin,Solutions Architect,6,2,Middle,Apache Spark,"Python, Java / Scala","€ 100,000.00","€ 20,000.00","€ 73,000.00", € -   ,30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 21:39:12,24,Male,Tallinn,Software Engineer,3,0,Junior,Java,"Python, SQL","€ 30,000.00", € -   ,"€ 28,800.00", € -   ,28,Full-time employee,Unlimited contract,English,11-50,Product,No
24/11/2020 21:45:48,27,Male,Prague,Software Engineer,3,0,Middle,.NET,"Javascript / Typescript, Java / Scala, SQL","€ 21,120.00","€ 3,520.00","€ 16,560.00","€ 2,760.00",21,Full-time employee,Temporary contract,Czech,11-50,Product,No
24/11/2020 21:47:25,34,Female,Berlin,QA Engineer,6,2,Senior,Ruby,"Ruby, Java / Scala, AWS, Kubernetes, Docker","€ 67,500.00", € -   ,"€ 61,400.00", € -   ,30,Full-time employee,Unlimited contract,English,1000+,Product,No
24/11/2020 21:47:33,30,Male,Utrecht,Data Scientist,2,0,Middle,python,Google Cloud,"€ 48,000.00","€ 10,000.00","€ 41,000.00","€ 6,000.00",25,Full-time employee,Temporary contract,English,1000+,Product,No
24/11/2020 21:52:03,27,Female,Munich,Frontend Developer,2,2,Middle,JavaScript,Javascript / Typescript,"€ 64,000.00", € -   ,"€ 50,000.00", € -   ,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No
24/11/2020 22:04:32,46,Male,Frankfurt,Software Engineer,23,16,Senior,C#,"C/C++, Javascript / Typescript, .NET, SQL, Azure","€ 90,000.00","€ 96,000.00","€ 76,000.00","€ 82,000.00",30,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No
24/11/2020 22:10:34,40,Female,Berlin,Fullstack Developer,8,8,Senior,C#,"PHP, Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker, React, Angular2+","€ 57,000.00","€ 1,500.00","€ 54,000.00",€ 100.00,26,Full-time employee,Unlimited contract,German,51-100,Product,No
24/11/2020 22:34:48,40,Male,Braunschweig ,SAP BW Senior Consultant ,11,11,Senior,SAP BW / ABAP,SAP / ABAP,"€ 75,000.00","€ 5,000.00","€ 72,000.00","€ 4,800.00",30,Full-time employee,Unlimited contract,German,1000+,Financial ,No
24/11/2020 22:52:26,38,Male,Berlin,Software Engineer,16,2,Senior,ABAP,"PHP, SQL, SAP / ABAP, Delphi","€ 83,000.00","€ 11,000.00","€ 80,000.00","€ 80,000.00",27,Full-time employee,Unlimited contract,English,1000+,Startup,No
24/11/2020 23:09:13,32,Male,Hamburg,Software Engineer,12,7,Senior,Java,"Kotlin, PHP, Javascript / Typescript, Java / Scala","€ 66,300.00","€ 1,000.00","€ 65,000.00","€ 1,000.00",28,Full-time employee,Unlimited contract,German,101-1000,Product,No
24/11/2020 23:42:24,37,Male,Stuttgart ,Software Engineer,9,5,Senior,Qml,C/C++,"€ 60,000.00", € -   ,"€ 60,000.00", € -   ,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No
24/11/2020 23:59:07,33,Male,Berlin,Director of Engineering,10,5,Director,PHP,"PHP, Javascript / Typescript, Java / Scala, SQL, AWS, Docker","€ 100,000.00", € -   ,"€ 84,000.00", € -   ,30,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 00:01:55,36,Male,Munich,IT Spezialist,15,6,Senior,AWS,"Javascript / Typescript, Java / Scala, AWS, Docker","€ 79,300.00","€ 11,900.00","€ 73,000.00","€ 6,000.00",30,Full-time employee,Unlimited contract,German,1000+,Product,No
25/11/2020 00:09:51,27,Male,Frankfurt,Software Engineer,5,3,Middle,C#/.NET,"C/C++, SQL, VBA","€ 48,000.00", € -   ,"€ 45,000.00", € -   ,28,Full-time employee,Unlimited contract,English,up to 10,Consulting / Agency,No
25/11/2020 00:41:34,28,Male,Berlin,Software Engineer,6,2,Middle,PHP,"Javascript / Typescript, SQL, Go, Docker","€ 60,000.00", € -   ,"€ 60,000.00", € -   ,26,Full-time employee,Unlimited contract,English,101-1000,E-commerce,No
25/11/2020 01:29:48,31,Female,Berlin,QA Engineer,11,1.5,Middle,JS,"Ruby, SQL","€ 57,000.00", bvg only ,"€ 55,000.00"," learning budget, bvg, gym, food ",30,Full-time employee,Unlimited contract,English,101-1000,Startup,No
25/11/2020 07:05:35,38,Male,Munich,Software Engineer,15,5,Senior,Javascript,"Javascript / Typescript, .NET, SQL, AWS, Kubernetes, Docker","€ 80,000.00","€ 6,000.00","€ 78,000.00","€ 5,000.00",30,Full-time employee,Unlimited contract,English,51-100,Corporation,No
25/11/2020 07:46:34,23,Male,Berlin,Software Engineer,3,3,Middle,JavaScript,AWS,"€ 60,000.00","€ 6,000.00","€ 52,000.00", € -   ,30,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 07:56:59,30,Male,Munich,Software Engineer,10,4,Senior,.NET,"Python, Javascript / Typescript, Azure","€ 75,000.00","€ 5,000.00","€ 75,000.00","€ 7,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 08:12:21,31,Male,Berlin,ML Engineer,4,4,Junior,python,"Python, Java / Scala, AWS","€ 62,000.00","€ 8,000.00","€ 50,000.00", € -   ,30,Full-time employee,Unlimited contract,German,1000+,Product,No
25/11/2020 08:39:38,42,Male,Berlin,Software Engineer,17,9,Senior,Go,"Ruby, AWS, Kubernetes, Docker","€ 75,000.00","€ 8,000.00","€ 73,000.00","€ 3,000.00",28,Full-time employee,Unlimited contract,English,101-1000,Startup,No
25/11/2020 08:47:15,27,Male,Berlin,Software Engineer,6,3,Middle,Java,"C/C++, Kubernetes, Docker","€ 82,000.00","€ 12,000.00","€ 94,000.00","€ 92,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 08:55:24,35,Male,Munich,Backend Developer,14,2.5,Senior,Java,"Kotlin, Java / Scala, SQL, Kubernetes, Docker","€ 77,000.00", € -   ,"€ 69,300.00", € -   ,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No
25/11/2020 09:00:23,39,Male,Berlin,Manager,11,9,Head,Python ,"Python, Kotlin, Java / Scala, AWS","€ 180,000.00","€ 150,000.00","€ 130,000.00","€ 120,000.00",28,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 09:05:43,31,Male,Hamburg,ML Engineer,3,3,Lead,Python ,"Kubernetes, Docker","€ 70,000.00", € -   ,"€ 65,000.00", € -   ,30,Full-time employee,Unlimited contract,English,11-50,Startup,No
25/11/2020 09:14:40,33,Male,Munich,Software Engineer,9,9,Lead,Java,"Python, Kotlin, Javascript / Typescript, SQL, AWS, Docker","€ 100,000.00", € -   ,"€ 100,000.00", € -   ,29,Full-time employee,Unlimited contract,German,51-100,Product,No
25/11/2020 09:22:40,31,Male,Berlin,Mobile Developer,10,3,Senior,Swift,Swift,"€ 80,000.00","€ 13,500.00","€ 64,000.00","€ 64,000.00",27,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 09:24:45,33,Male,Nuremberg ,Data Scientist,2,2,Middle,Python,"R, SQL, AWS, Kubernetes, Docker","€ 54,000.00", € -   ,"€ 54,000.00", € -   ,30,Full-time employee,Unlimited contract,English,1000+,Market Research ,No
25/11/2020 09:29:09,43,Male,Munich,Consultant ,21,3,Senior,Java,"Javascript / Typescript, .NET, Java / Scala, Docker","€ 72,000.00", € -   ,"€ 63,000.00","€ 1,000.00",28,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No
25/11/2020 09:35:28,33,Male,NÃ¼rnberg,Software Engineer,9,9,Senior,Javascript / Typescript,"Python, Java / Scala, SQL, Azure, Docker","€ 60,000.00","€ 25,000.00","€ 60,000.00","€ 17,000.00",30,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No
25/11/2020 09:44:24,27,Female,Munich,Mobile Developer,1,1,Junior,"Kotlin, Java","Kotlin, Java / Scala","€ 50,000.00", € -   ,"€ 50,000.00","€ 50,000.00",27,Full-time employee,Unlimited contract,English,11-50,Startup,No
25/11/2020 09:45:51,33,Male,Berlin,Software Engineer,12,5,Lead,Go,"Go, AWS, Docker","€ 120,000.00","€ 50,000.00","€ 104,000.00","€ 10,000.00",30,Full-time employee,Unlimited contract,English,101-1000,Product,No
25/11/2020 09:56:50,40,Male,Berlin,QA Engineer,11,11,Senior,Python,"Python, Java / Scala","€ 60,000.00","€ 1,000.00","€ 60,000.00","€ 1,000.00",28,Full-time employee,Unlimited contract,German,101-1000,Product,No
25/11/2020 10:15:25,40,Male,Bodensee,Product Manager,17,9,Lead,Linux Kernel,C/C++,"€ 81,000.00","€ 7,000.00","€ 81,000.00","€ 5,500.00",30,Full-time employee,Unlimited contract,German,11-50,Product,No
25/11/2020 10:33:07,39,Male,Berlin,Data Scientist,7,4,Senior,several,"Python, SQL, AWS, Docker, unix shell scripts","€ 70,000.00","€ 70,000.00","€ 65,000.00","€ 65,000.00",28,Full-time employee,Unlimited contract,English,101-1000,Startup,No
25/11/2020 10:35:44,25,Male,Berlin,Software Engineer,6,2,Middle,Java,"Python, Java / Scala, Go, AWS, Kubernetes, Docker","€ 63,700.00","€ 1,600.00","€ 60,000.00",€ 600.00,29,Full-time employee,Unlimited contract,English,1000+,e-commerce,No
25/11/2020 10:44:20,28,Male,Berlin,Data Scientist,4,4,Middle,Python ,"Java / Scala, R, SQL, Docker, Julia ","€ 70,000.00","€ 5,500.00","€ 70,000.00","€ 5,500.00",28,Full-time employee,Unlimited contract,English,101-1000,Product,No
25/11/2020 10:50:19,36,Female,Munich,Frontend Developer,10,3,Middle,javascript,Javascript / Typescript,"€ 48,000.00", € -   ,"€ 40,000.00", € -   ,30,Part-time employee,Unlimited contract,German,101-1000,Product,No
25/11/2020 10:53:48,29,Female,Berlin,Software Developer in Test,9,4,Lead,Java,"Javascript / Typescript, SQL, Docker","€ 66,000.00", € -   ,"€ 60,000.00", € -   ,25,Full-time employee,Unlimited contract,English,101-1000,Startup,No
25/11/2020 10:58:00,39,Male,Munich,Software Architect,20,12,Lead,embedded,"C/C++, Clojure, Assembly","€ 122,000.00","€ 45,000.00","€ 118,000.00","€ 46,000.00",28,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 11:08:17,37,Male,Berlin,QA Engineer,6,6,Middle,Java/Groovy,"AWS, Docker","€ 69,200.00", € -   ,"€ 67,100.00", € -   ,28,Full-time employee,Unlimited contract,English,101-1000,SaaS,No
25/11/2020 11:11:06,32,Male,Munich,Software Engineer,7,1,Senior,Python ,"Python, Javascript / Typescript, SQL, Docker","€ 72,000.00", € -   ,"€ 65,000.00", € -   ,29,Full-time employee,Unlimited contract,English,11-50,Startup,No
25/11/2020 11:18:27,26,Male,Berlin,Data Scientist,5,3,Middle,Python ,"SQL, AWS, Kubernetes, Docker","€ 59,000.00", € -   ,"€ 55,000.00", € -   ,26,Full-time employee,Unlimited contract,English,101-1000,Startup,No
25/11/2020 11:21:08,36,Male,Berlin,Software Engineer,10,10,Senior,typescript,"Javascript / Typescript, .NET, Azure","€ 88,000.00", € -   ,"€ 80,000.00", € -   ,28,Full-time employee,Unlimited contract,German,1000+,Product,No
25/11/2020 11:24:14,28,Male,Berlin,Data Engineer,5,1,Middle,Scala,Java / Scala,"€ 65,000.00", € -   ,"€ 60,000.00", € -   ,30,Full-time employee,Unlimited contract,English,101-1000,Product,No
25/11/2020 11:37:31,29,Male,Milan,Data Scientist,4,0,Middle,Python + SQL,"Python, SQL, Spark","€ 37,500.00", € -   ,"€ 35,000.00", € -   ,16,Full-time employee,Unlimited contract,Italian,101-1000,Consulting / Agency,No
25/11/2020 11:39:11,32,Male,Berlin,Software Engineer,10,5,Middle,javascript,"Javascript / Typescript, SQL, AWS, Docker","€ 65,000.00","€ 5,000.00","€ 65,000.00", € -   ,24,Full-time employee,Unlimited contract,English,51-100,Startup,No
25/11/2020 11:41:13,28,Male,Munich,Software Engineer,5,4,Middle,Java,"Javascript / Typescript, Java / Scala, AWS, Docker","€ 56,000.00","€ 8,000.00","€ 52,000.00","€ 7,000.00",25,Full-time employee,Unlimited contract,English,11-50,Startup,No
25/11/2020 11:47:34,33,Male,Berlin,Software Engineer,16,5,Senior,Java,"Python, Kotlin, Java / Scala, Go, Rust, AWS, Kubernetes, Docker","€ 83,000.00","€ 17,000.00","€ 80,000.00","€ 10,000.00",27,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 11:48:54,34,Male,Munich,QA Engineer,5,2,Senior,Java,"Kotlin, Swift","€ 76,500.00", € -   ,"€ 72,000.00", € -   ,3,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 11:49:21,31,Male,Berlin,Frontend Developer,8,3.5,Senior,Typescript,"Javascript / Typescript, Google Cloud, Kubernetes, Docker","€ 60,000.00", € -   ,"€ 55,000.00", € -   ,30,Full-time employee,Unlimited contract,English,11-50,Product,No
25/11/2020 11:54:11,31,Male,Berlin,Data Scientist,5,3,Middle,Python,"Python, Java / Scala, SQL, AWS, Docker","€ 90,000.00","€ 18,000.00","€ 90,000.00","€ 12,000.00",27,Full-time employee,Unlimited contract,English,101-1000,Product,No
25/11/2020 11:54:25,27,Male,Berlin,ML Engineer,6,1,Middle,Python,AWS,"€ 82,000.00","€ 38,500.00","€ 78,000.00", € -   ,28,Full-time employee,Unlimited contract,English,1000+,Product,Yes
25/11/2020 12:06:58,31,Male,Salzburg,Chief Research Officer,10,2,C-level executive manager,Python,"Python, C/C++, AWS, Kubernetes, Docker","€ 115,000.00","€ 25,000.00","€ 81,000.00","€ 5,000.00",25,Full-time employee,Unlimited contract,English,51-100,Startup,No
25/11/2020 12:15:16,32,Male,Berlin,QA Engineer,7,3.5,Senior,Swift,Javascript / Typescript,"€ 65,000.00", € -   ,"€ 62,000.00","€ 3,000.00",24,Full-time employee,Temporary contract,English,51-100,Startup,No
25/11/2020 12:20:23,35,Male,Berlin,SRE,10,3,Senior,Terraform ,"Python, AWS, Kubernetes","€ 75,000.00","€ 10,000.00","€ 75,000.00", € -   ,28,Full-time employee,Unlimited contract,English,101-1000,Product,No
25/11/2020 12:21:48,28,Male,Rome,ML Engineer,2,0,Middle,Java,"Python, C/C++","€ 36,000.00","€ 2,400.00","€ 28,000.00", € -   ,36,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 12:23:50,30,Female,Berlin,Data Scientist,6,5,Senior,python,"Python, SQL, Google Cloud, Kubernetes, Docker","€ 76,000.00","€ 10,000.00","€ 63,000.00","€ 63,000.00",27,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 12:29:33,26,Male,Berlin,Data Engineer,2,2,Middle,Python,"Python, SQL, AWS, Google Cloud, Kubernetes, Docker","€ 54,000.00","€ 1,000.00","€ 31,000.00","€ 31,000.00",27,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 12:41:42,25,Male,Berlin,Data Engineer,3,3,Senior,Scala,"Python, Java / Scala, SQL, Go, AWS, Google Cloud, Kubernetes, Docker","€ 65,000.00","€ 10,000.00","€ 58,000.00", € -   ,27,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 12:44:24,27,Male,Berlin,DevOps,4,4,Middle,AWS,"Python, AWS, Docker","€ 66,000.00","€ 6,000.00","€ 61,200.00","€ 67,200.00",30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No
25/11/2020 13:03:32,37,Female,Berlin,Data Scientist,2,2,Middle,Python,"R, SQL, AWS","€ 62,000.00", € -   ,"€ 58,000.00",€ 600.00,30,Full-time employee,Unlimited contract,German,101-1000,Publisher,No
25/11/2020 13:16:43,38,Male,Berlin,Freelance AI lead / advisor,20,7,Head,C,"Python, C/C++, Docker","€ 200,000.00","€ 200,000.00","€ 80,000.00","€ 80,000.00",0,Self-employed (freelancer),0,English,up to 10,Consulting / Agency,Yes
25/11/2020 13:39:11,26,Female,Berlin,Data Scientist,4,1,Middle,"Sql, BQ, tableau, gtm, ga","Python, Javascript / Typescript, SQL","€ 45,000.00", € -   ,"€ 45,000.00", € -   ,25,Full-time employee,Temporary contract,English,101-1000,Startup,Yes
25/11/2020 13:41:37,29,Male,Berlin,Frontend Developer,3,3,Middle,React ,Javascript / Typescript,"€ 43,000.00","€ 4,300.00","€ 43,000.00","€ 4,000.00",28,Full-time employee,Unlimited contract,English,51-100,Product,No
25/11/2020 13:43:52,30,Male,Berlin,Frontend Developer,4,2,Senior,TypeScript,Javascript / Typescript,"€ 73,000.00", € -   ,"€ 70,000.00", € -   ,26,Full-time employee,Unlimited contract,English,101-1000,Product,No
25/11/2020 13:45:22,30,Male,Berlin,Frontend Developer,11,5,Senior,Typescript,Java / Scala,"€ 74,000.00","€ 11,000.00","€ 72,000.00","€ 10,000.00",28,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 13:59:02,40,Male,Berlin,Engineering manager,15,6,Head,Python,"Python, SQL, Perl, AWS, Google Cloud, Docker","€ 80,000.00", € -   ,"€ 65,000.00", € -   ,28,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 13:59:16,35,Male,Berlin,Software Engineer,15,4,Principal,C++,"Python, Swift, Java / Scala","€ 77,000.00","€ 20,000.00","€ 77,000.00","€ 20,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 14:00:05,31,Male,Berlin,Software Engineer,8,1,Senior,"Java, Kotlin","Kotlin, Java / Scala, AWS","€ 77,000.00", € -   ,"€ 72,000.00", € -   ,27,Full-time employee,Unlimited contract,English,1000+,Product,No
25/11/2020 14:00:28,38,Male,Berlin,Data Scientist,15,3,Senior,Python,"Python, SQL, AWS","€ 56,000.00","€ 59,000.00","€ 56,000.00","€ 59,000.00",21,Full-time employee,Unlimited contract,English,11-50,Product,No
25/11/2020 14:02:47,39,Male,Hamburg,Data Scientist,10,10,Senior,R,"Python, R, SQL","€ 80,000.00", € -   ,"€ 80,000.00", € -   ,30,Full-time employee,Unlimited contract,English,1000+,Energy ,No
25/11/2020 14:08:48,36,Male,Berlin,Engineering Manager,18,10,Head,C++,"Python, Swift, Java / Scala","€ 98,000.00","€ 25,000.00","€ 98,000.00","€ 25,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
